id_alojamiento,name,category,rating,city,latitude,longitude,characteristics,check_in,check_out,price_discounted,price_original,price_qualifier,cant_resultados,fecha_scrapping,fecha_cambio_bna,cambio_bna
602224536421547198,Casa de artista con senderos & arroyo,entire_home,"5,0 (28)",Villa Traful,-40.65294,-71.41208,"['3 camas', '2 dormitorios', '1 baño', '1 cama doble', '2 camas de una plaza', 'Calificado con 5 de 5 en limpieza']",2023-07-04,2023-07-09,,$107 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
31357298,Cabaña sobre el lago.,entire_home,"4,82 (78)",Villa La Angostura,-40.76661,-71.66657,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-07-14,2023-07-19,,$148 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
50312661,Bariloche Mountain Tiny,entire_home,"5,0 (46)",San Carlos de Bariloche,-41.11092,-71.44314,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi']",2023-09-05,2023-09-10,,$72 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
46378188,Villa Labrador a orillas del lago. Cabaña LENGA,entire_home,"4,93 (14)",San Carlos de Bariloche,-41.10077,-71.46574,"['4 camas', '2 dormitorios', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-08-07,2023-08-13,,$244 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
35064808,"Cabaña en el bosque, Bariloche, Patagonia",entire_home,"5,0 (58)",Bariloche,-41.04942,-71.5015,"['3 camas', '2 dormitorios', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-04,2023-09-09,,$122 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
36942457,Un Vistón Tiny House a 10 min del Centro,entire_home,"4,89 (37)",San Martin de los Andes,-40.12007,-71.2899,"['2 camas', '2 dormitorios', '1 baño', '1 cama doble', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-11,2023-07-16,,$82 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
46324472,Villa Labrador a orillas del lago. Cabaña ALERCE,entire_home,"5,0 (5)",San Carlos de Bariloche,-41.10157,-71.46358,"['2 baños', '2 camas dobles', '4 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-27,2023-09-01,,$325 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
7431677,Casa Don Arelauquen Nueva y Moderna,entire_home,"4,98 (51)",San Carlos de Bariloche,-41.16773,-71.39424,"['5 camas', '3 dormitorios', '3,5 baños', '2 camas dobles', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-08-13,2023-08-18,,$360 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
40235777,ALIWEN BARILOCHE,entire_home,"5,0 (12)",San Carlos de Bariloche,-41.1836,-71.32512,"['5 camas', '3 dormitorios', '3 baños', '1 cama doble', '4 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$250 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
897789125691156350,Hermosa Vista y Tranquilidad. Cercano al Centro.,entire_home,Nuevo,San Carlos de Bariloche,-41.13387,-71.28522,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Wifi']",2023-09-17,2023-09-22,,$50 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
640441246212121062,Departamento con increíbles vistas y gran locación,entire_home,"5,0 (49)",San Carlos de Bariloche,-41.17062,-71.3679,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-10-05,2023-10-10,,$68 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
897921654010897643,Tiny house La Huella Puma cabin,entire_home,Nuevo,San Carlos de Bariloche,-41.07261,-71.46886,"['1 cama', '1 dormitorio', 'Estacionamiento gratis', 'Wifi']",2023-08-15,2023-08-20,,$86 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
790454781711755646,Monoambiente #Zorrito-*Relax en la Patagonia*,entire_home,"4,93 (14)",Dina Huapi,-41.05727,-71.1463,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-19,2023-08-26,$63 USD,$70 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
847798869465032246,Glamping La Huella Liebre cabin,entire_home,Nuevo,San Carlos de Bariloche,-41.0728856,-71.4694291,"['1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-02,2023-07-07,,$108 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53256462,Cálida cabaña a orillas del lago con hidromasaje,entire_home,"5,0 (59)",San Carlos de Bariloche,-41.10409,-71.43799,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-09-18,2023-09-23,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53403878,Peta Lodge Patagonia I,entire_home,"4,95 (93)",San Carlos de Bariloche,-41.1179,-71.3827,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-17,2023-08-23,,$138 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
12279136,Cabaña de estilo patagónico,entire_home,"4,76 (254)",San Carlos de Bariloche,-41.13403,-71.35361,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Wifi']",2023-07-02,2023-07-07,,$55 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
652932460364424349,Cabaña de montana Nivis - Vista al Lacar,entire_home,"4,75 (20)",Lácar,-40.17342,-71.29943,"['4 camas', '2 dormitorios', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-08-03,2023-08-10,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
644276838771395202,"Nueva Casa Moderna: Golf, Polo, Cerca de Esquí Catedral",entire_home,"5,0 (25)",San Carlos de Bariloche,-41.17058,-71.38523,"['12 camas', '4 dormitorios', '5,5 baños', '2 camas king', '2 camas dobles', 'más', 'Estacionamiento gratis', 'Wifi']",2023-09-20,2023-09-25,,$699 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
806475821018384227,"Tiny Nórdica, bosque con vista al Lago y montaña",entire_home,"4,71 (17)",San Carlos de Bariloche,-41.17027,-71.37207,"['1 cama', 'Monoambiente', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi']",2023-08-04,2023-08-11,$81 USD,$90 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
876704382378753640,Encantadora cabaña rústica con acceso al lago,entire_home,Nuevo,San Carlos de Bariloche,-41.16724,-71.4162,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$69 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
52151657,Moderna casa con espectacular vista lago y bosque,entire_home,"4,95 (39)",Villa La Angostura,-40.72454,-71.682,"['4 camas', '3 dormitorios', '2,5 baños', '1 cama queen', '1 cama doble', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-08-28,2023-09-04,,$230 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
793489760148856223,Ruquita Studio Schuss Arg41,entire_home,"4,92 (12)",San Carlos de Bariloche,-41.1215,-71.37248,"['1 cama', 'Monoambiente', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-21,2023-07-26,,$59 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
645649,casa del árbol con vistas al lago,entire_home,"4,92 (248)",San Carlos de Bariloche,-41.1234,-71.37387,"['3 camas', '2 dormitorios', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
446831,vista de la montaña y el lago,entire_home,"4,99 (285)",San Carlos de Bariloche,-41.12325,-71.37267,"['3 camas', '2 dormitorios', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-09-03,2023-09-09,,$180 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
880037609372703201,Península,entire_home,Nuevo,Bariloche,-41.06738465937324,-71.45076848566532,"['1 cama', '1 dormitorio', '1 baño', 'Wifi']",2023-07-30,2023-08-04,,$180 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
41614730,Depto de nivel con vista al lago y pileta,entire_home,"4,96 (53)",Villa La Angostura,-40.74,-71.66956,"['4 camas', '1 dormitorio', '1 baño', '1 cama queen', '1 cama de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-14,2023-07-19,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
807715500769625687,Maritecalolog a 600mts del Lago. Mangrullo,entire_home,"4,67 (15)",San Martin de los Andes,-40.06005,-71.30922,"['1 cama', '1 dormitorio', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,5 de 5 en limpieza']",2023-07-01,2023-07-06,,$45 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53288809,Hermoso y acogedor depto con vista en el centro,entire_home,"4,62 (50)",San Carlos de Bariloche,-41.13272,-71.31238,"['1 baño', '1 cama doble', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-08-22,2023-08-27,,$80 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
763829354713297533,Cabaña Lavanda costa y muelle al Lago Nahuel Huapi,entire_home,"4,75 (12)",San Carlos de Bariloche,-41.06301,-71.47094,"['5 camas', '2 dormitorios', '1 cama doble', '3 camas de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$170 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
46470101,"""Tiny House de Ensueño""",entire_home,"4,96 (83)",San Carlos de Bariloche,-41.11388,-71.43722,"['1 baño', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-07,2023-08-12,,$30 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
48037158,"Bello depto para 3, con vista al lago y balcón",entire_home,"4,92 (50)",San Carlos de Bariloche,-41.133,-71.31968,"['3 camas', '2 dormitorios', '1 baño', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-10-02,2023-10-07,,$80 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53404054,Peta Lodge Patagonia II,entire_home,"4,88 (67)",San Carlos de Bariloche,-41.11963,-71.38087,"['3 camas', '1 dormitorio', '2 baños', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-09-20,2023-09-25,$122 USD,$139 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
48316755,Beautiful studio with great views,entire_home,"5,0 (55)",San Carlos de Bariloche,-41.12244,-71.38939,"['2 camas', 'Monoambiente', '1 baño', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-18,2023-07-23,,$70 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
49503017,Casa ideal para descansar. Estacionamiento privado,entire_home,"4,73 (62)",San Carlos de Bariloche,-41.14529,-71.27677,"['2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-10-01,2023-10-06,,$35 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
54396194,Acogedora casa al pie del Cerro Otto,entire_home,"4,85 (33)",San Carlos de Bariloche,-41.12565,-71.37079,"['1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-09-02,2023-09-07,,$90 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
588909670574127398,Hostbariloche departamento con vista  al lago,entire_home,"4,97 (37)",San Carlos de Bariloche,-41.12398,-71.36378,"['3 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 cama de una plaza', 'más', 'Estacionamiento gratis', 'Wifi']",2023-07-08,2023-07-13,$130 USD,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53714616,Satya Tiny House en la Patagonia,entire_home,"4,69 (55)",San Martín de los Andes,-40.06196,-71.31866,"['1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-01,2023-07-06,,$60 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
47577717,CASA PANORÁMICA.,entire_home,"4,8 (60)",San Carlos de Bariloche,-41.11717,-71.23705,"['2 baños', '1 cama doble', '4 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-08-27,2023-09-03,,$126 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
788419802667082276,Cabaña en la montaña: La Chakana,entire_home,"4,83 (6)",San Martin de los Andes,-40.14078,-71.27487,"['1 baño', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$85 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
881218792320627389,Tiny house en el bosque,entire_home,Nuevo,San Martin de los Andes,-40.09519406816337,-71.30318687122222,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$75 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
13121505,Casa de montaña c/ vista al lago - Cipreses,entire_home,"4,95 (88)",San Carlos de Bariloche,-41.07619,-71.46622,"['3 camas', '2 dormitorios', '1 baño', '1 cama doble', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-09-25,2023-09-30,,$79 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53404283,Peta Lodge Patagonia III,entire_home,"4,95 (58)",San Carlos de Bariloche,-41.11963,-71.38231,"['3 camas', '1 dormitorio', '2 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-28,2023-09-02,,$145 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53621828,Cabaña frente al lago,entire_home,"4,84 (25)",San Carlos de Bariloche,-41.16735,-71.41416,"['1 baño', '1 cama doble', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-08-13,2023-08-18,,$62 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
813726942180724510,Cabaña entera / departamento.,entire_home,"4,88 (32)",San Carlos de Bariloche,-41.10481,-71.43891,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,$26 USD,$33 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
21581081,"""Bathroom with LakeView Place and Retreat""",entire_home,"4,98 (127)",San Carlos de Bariloche,-41.06795,-71.45049,"['1 baño', '1 cama queen', '1 cama doble', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-10,2023-08-15,,$160 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
52169627,Casa frente al lago,entire_home,"4,86 (29)",San Carlos de Bariloche,-41.16604,-71.41461,"['5 camas', '3 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-07-01,2023-07-06,,$165 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
28385747,Relax en la Patagonia con una vista espectacular!,entire_home,"4,94 (78)",San Carlos de Bariloche,-41.05831,-71.14796,"['5 camas', '2 dormitorios', '1 ,5 baños', '1 cama doble', '2 camas de una plaza', 'más', 'Estacionamiento gratis', 'Wifi']",2023-08-02,2023-08-07,,$131 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
793355312470293540,Cabaña en los kilómetros,entire_home,"4,73 (11)",San Carlos de Bariloche,-41.13316,-71.36912,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$64 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
49107072,Contenedor-loft,entire_home,"4,91 (55)",San Carlos de Bariloche,-41.13495,-71.32571,"['1 cama', '1 dormitorio', '1 baño', '1 cama king', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-10-26,2023-11-01,,$50 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
818948240958309260,Cabaña con jardin a pasos de Bariloche,entire_home,"4,93 (14)",Dina Huapi,-41.07643,-71.17111,"['3 camas', '1 dormitorio', '1 baño', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,$41 USD,$55 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
6038837,Departamentos para 2 pasajeros,entire_home,"4,52 (302)",San Carlos de Bariloche,-41.06589,-71.15726,"['2 camas', '1 dormitorio', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,5 de 5 en limpieza']",2023-08-06,2023-08-11,,$26 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
46903374,"""Casita"" a estrenar, 21 m2 de luz",entire_home,"4,6 (40)",San Carlos de Bariloche,-41.0903,-71.45232,"['1 cama', 'Monoambiente', '1 cama doble', 'Estacionamiento gratis', 'Calificado con 4,2 de 5 en limpieza']",2023-07-16,2023-07-21,,$40 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
745561485820124074,"Hermoso, luminoso y céntrico",entire_home,"4,88 (26)",San Carlos de Bariloche,-41.13333,-71.31605,"['1 cama', 'Monoambiente', '1 baño', 'Calificado con 4,9 de 5 en limpieza']",2023-09-08,2023-09-13,,$60 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
23038091,Excelente Departamento Monoambiente 4 personas,entire_home,"4,91 (245)",San Carlos de Bariloche,-41.138873,-71.32538559999999,"['1 cama', '1 dormitorio', '1 cama doble', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-25,2023-08-30,,$79 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
789213744052260395,La guarida de Juli,entire_home,"4,88 (8)",San Carlos de Bariloche,-41.13188407033888,-71.35048471391201,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-08,2023-09-13,,$60 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
801844068417930056,Cabaña Bittehus,entire_home,"5,0 (6)",San Carlos de Bariloche,-41.13118,-71.34478,"['1 cama', 'Monoambiente', '1 baño', 'Calificado con 5 de 5 en limpieza']",2023-07-02,2023-07-07,,$70 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
29335293,"""Cipresales""     Cabaña  Villa la Angostura  Nqn",entire_home,"4,65 (149)",Villa La Angostura,-40.75826,-71.64379,"['3 camas', '2 dormitorios', '1 baño', '2 camas dobles', '1 sofá cama', 'Estacionamiento gratis', 'Wifi']",2023-08-09,2023-08-14,,$87 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53891758,Depto de Categoria Vista lago y piscina climatsa,entire_home,"4,8 (15)",Villa La Angostura,-40.74221,-71.66586,"['4 camas', '1 dormitorio', '1 baño', '2 camas king', '2 sofás cama', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$160 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
786807754388443017,"Vista, sauna, piscina y playa",entire_home,"5,0 (15)",San Carlos de Bariloche,-41.12116,-71.39477,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$180 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
32417139,Casa Waiwen: calidez y cercanía,entire_home,"4,83 (6)",La Villa,-40.75845,-71.66022,"['5 camas', '2 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-30,2023-08-05,,$140 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
41823827,Cabaña soñada sobre costa de lago en Bariloche,entire_home,"4,97 (59)",San Carlos de Bariloche,-41.16159,-71.41242,"['2 camas', '2 dormitorios', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-29,2023-09-03,,$204 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
25077518,"El Resuello, un lugar para disfrutar",entire_home,"4,95 (63)",San Carlos de Bariloche,-41.10912,-71.4434,"['5 camas', '2 dormitorios', '1 baño', '1 cama queen', '3 camas de una plaza', 'más', 'Calificado con 4,9 de 5 en limpieza']",2023-08-15,2023-08-20,,$105 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
760003693579176617,Acogedora Cabaña B. Residencial con Vista al Cerro,entire_home,"5,0 (8)",Villa La Angostura,-40.74748,-71.66086,"['4 camas', '2 dormitorios', '1 baño', '1 cama doble', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-03,2023-07-10,$68 USD,$75 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
806271765773035250,Confortable Cabaña de troncos,entire_home,"4,87 (15)",San Carlos de Bariloche,-41.13129,-71.26434,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-10,2023-07-15,,$91 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53591290,"Cabaña Nórdica , vista increíble al Lago y Cerros",entire_home,"4,79 (42)",San Carlos de Bariloche,-41.16919,-71.37223,"['2 camas', '1 dormitorio', '1 baño', '1 cama queen', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,$83 USD,$120 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
21603390,"""Alegria"" vistas de ensueño en un lugar para enamorarse",entire_home,"4,98 (122)",San Carlos de Bariloche-  Península de San Pedro,-41.06361,-71.46731,"['1 cama', '1 dormitorio', '1 baño', '1 cama king', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-30,2023-08-04,,$84 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
50188471,La casa de Juan,entire_home,"4,94 (18)",San Martin de los Andes,-40.15953,-71.27824,"['5 camas', '2 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
54094683,Cabaña en el bosque,entire_home,"4,9 (41)",San Carlos de Bariloche,-41.12425,-71.39797,"['1 cama', '1 dormitorio', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-17,2023-08-22,,$72 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
