id_alojamiento,name,category,rating,city,latitude,longitude,characteristics,check_in,check_out,price_discounted,price_original,price_qualifier,cant_resultados,fecha_scrapping,fecha_cambio_bna,cambio_bna
34865700,Acogedor apartamento en el centro,entire_home,"4,81 (119)",San Carlos de Bariloche,-41.13532,-71.30601,"['1 cama', '1 dormitorio', '1 cama doble', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-09-25,2023-10-02,$36 USD,$40 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
699829944583701481,Cabaña en Villa la Angostura,entire_home,"4,89 (9)",Villa la Angostura ,-40.7629087057501,-71.62868063155287,"['4 camas', '3 dormitorios', '2 baños', 'Calificado con 4,9 de 5 en limpieza']",2023-07-29,2023-08-03,,$250 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
744205124864404600,Cabaña nueva vista a los cerros,entire_home,"4,55 (11)",Los Lagos,-40.74807,-71.6561,"['3 camas', '1 dormitorio', '1 baño', '1 cama doble', '2 sofás cama', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,$80 USD,$90 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
9458793,¡El loft más hermoso del lago en Bariloche!,entire_home,"4,91 (200)",San Carlos de Bariloche,-41.10921,-71.42303,"['2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$120 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
54072206,Hermoso monoambiente céntrico en Bariloche,entire_home,"4,85 (39)",San Carlos de Bariloche,-41.1331,-71.31384,"['4 camas', 'Monoambiente', '1 baño', '4 camas dobles', '4 sofás cama', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-09-06,2023-09-11,,$75 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
23467736,El Remanso de la  Angostura b&b,private_room,"4,89 (236)",Villa La Angostura,-40.76194,-71.64607,"['1 cama', '1 dormitorio', '1 baño privado', '1 cama doble', 'Estacionamiento gratis']",2023-08-25,2023-09-01,,$47 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53920077,Tiny house en la Patagonia II - Con costa de río,entire_home,"4,9 (30)",San Martín de los Andes,-40.069588,-71.316071,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$68 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
7798898,Center Suites  Bariloche - Lake View,entire_home,"4,92 (287)",San Carlos de Bariloche,-41.13299,-71.31243,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2024-01-06,2024-01-11,,$75 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53800099,PEÑON DE ARELAUQUEN - Dpto 3 ambientes- Vista Lago,entire_home,"4,98 (46)",San Carlos de Bariloche,-41.168892,-71.402153,"['3 camas', '2 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-03,2023-09-08,,$180 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
30938295,Vista al lago y piscina climatizada in-out,entire_home,"4,86 (57)",Villa La Angostura,-40.73997,-71.66768,"['3 camas', '1 dormitorio', '1 baño', '1 cama queen', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-28,2023-08-04,,$169 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
52109877,Container Studio,entire_home,"5,0 (53)",San Carlos de Bariloche,-41.14635,-71.41232,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-27,2023-09-01,$45 USD,$52 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
773520978285697380,Departamento 4 pax vista al lago,entire_home,"5,0 (19)",San Carlos de Bariloche,-41.12764,-71.36672,"['2 camas', '2 dormitorios', '2,5 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$185 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
578868385581630732,Moderno y vista la lago en el centro de la ciudad,entire_home,"4,51 (47)",San Carlos de Bariloche,-41.13282,-71.31393,"['1 cama', '1 dormitorio', '1 baño', 'Wifi', 'Calificado con 4,3 de 5 en limpieza']",2023-07-02,2023-07-07,,$98 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
802968398815366739,Cabaña nueva vista al Bayo,entire_home,"4,83 (12)",Los Lagos,-40.75027,-71.6544,"['4 camas', '1 dormitorio', '1 baño', '1 cama queen', '3 sofás cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,$90 USD,$110 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
50174841,"Loft con increíble vista, balcon y cochera",entire_home,"4,97 (111)",San Carlos de Bariloche,-41.133858,-71.314995,"['3 camas', '1 dormitorio', '1 ,5 baños', '1 cama queen', '2 sofás cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-25,2023-09-30,,$95 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
13810120,Casa PB Andes View Bariloche. Jacuzzi y Parrilla.,entire_home,"4,76 (119)",San Carlos de Bariloche,-41.133904,-71.32885,"['5 camas', '2 dormitorios', '1 baño', '1 cama queen', '1 cama doble', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-08-07,2023-08-12,,$180 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53320962,Luminoso Departamento en Bariloche.,entire_home,"4,97 (72)",San Carlos de Bariloche,-41.13697,-71.2991,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-29,2023-10-04,,$42 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
620249553960145213,Paraiso sobre Costa del lago Nahuel Huapi,entire_home,"5,0 (33)",San Carlos de Bariloche,-41.1191,-71.23678,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-28,2023-08-02,,$135 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
42373463,Depto. Vista Nahuel Huapi,entire_home,"4,34 (94)",San Carlos de Bariloche,-41.13437,-71.31688,"['1 cama', 'Monoambiente', '1 baño', '1 sofá cama', 'Wifi', 'Calificado con 4,5 de 5 en limpieza']",2023-08-31,2023-09-05,,$62 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
12367131,Boutique sobre el lago !,entire_home,"4,93 (76)",San Carlos de Bariloche,-41.13182,-71.28934,"['1 cama', '1 dormitorio', '1 ,5 baños', '1 cama king', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-11-01,2023-11-06,,$91 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
25286446,Casita Hillside,entire_home,"4,94 (79)",San Carlos de Bariloche,-41.04601,-71.51584,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-03,2023-07-08,,$120 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
25286446,Casita Hillside,entire_home,"4,94 (79)",San Carlos de Bariloche,-41.04601,-71.51584,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-03,2023-07-08,,$120 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
48806077,Casa Pajaro Carpintero,entire_home,"4,92 (37)",San Carlos de Bariloche,-41.07006,-71.48875,"['3 camas', '2 dormitorios', '1 baño', '1 cama queen', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,$90 USD,$100 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
665252217857456119,Escape a la naturaleza: retiro de montaña en SanMa,entire_home,"4,74 (23)",San Martin de los Andes,-40.13044,-71.26007,"['1 baño', '4 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-07,2023-07-12,$49 USD,$60 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
776825418398259635,Cabaña cerca del lago y supermercados mayoristas.,entire_home,"4,75 (28)",San Carlos de Bariloche,-41.132898430048684,-71.26019838095091,"['4 camas', '2 dormitorios', '1 baño', '1 cama queen', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-07-01,2023-07-06,,$63 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
1898215,CASA DE MONTAÑA CON DISEÑO,entire_home,"4,91 (54)",Los Lagos,-40.00052,-70.99883,"['6 camas', '3 dormitorios', '4 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-07-04,2023-07-10,,$192 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
6060731,Cabaña Americana  con pileta climatizada,entire_home,"4,56 (264)",San Carlos de Bariloche,-41.06507,-71.15783,"['4 camas', '2 dormitorios', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-08-05,2023-08-10,,$63 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
721236775675500736,Dpto en cabaña de montaña c/vistas a la cordillera,entire_home,"4,95 (21)",San Martin de los Andes,-40.13234,-71.32034,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-03,2023-08-10,,$67 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
48039403,Apartment 2 Pax un Condo between hill and lake,entire_home,"4,88 (89)",San Carlos de Bariloche,-41.12422,-71.3668,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-07-27,2023-08-01,,$110 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
30622116,"Cabaña en el bosque, cerca del centro de Ski",entire_home,"4,84 (69)",San Carlos de Bariloche,-41.14977,-71.40705,"['1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-07,2023-07-12,,$63 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
628086382103966849,Monoambiente #Villegas - **Relax en la Patagonia**,entire_home,"5,0 (26)",Dina Huapi,-41.057999,-71.145523,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-07,$54 USD,$64 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
37496800,Increíble vista en el centro de Bariloche,entire_home,"4,79 (135)",San Carlos de Bariloche,-41.13413,-71.31085,"['2 baños', '1 cama doble', '2 camas de una plaza', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2024-02-15,2024-02-20,,$65 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
794001040519893954,Tillka - Cabaña Terra,entire_home,"5,0 (10)",Villa La Angostura,-40.7631854,-71.6404309,"['3 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$125 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
646448197775224239,Casita Far West,entire_home,"4,92 (12)",San Carlos de Bariloche,-41.10497,-71.45545,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-08,2023-07-13,,$70 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
33972220,PUERTO LILIPUT -Exclusive Lodge-Cabaña con costa,entire_home,"4,98 (44)",San Carlos de Bariloche,-41.1629,-71.41528,"['6 camas', '3 dormitorios', '2 baños', '1 cama queen', '1 cama doble', 'más', 'Estacionamiento gratis', 'Wifi']",2023-09-07,2023-09-12,,$294 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
577367191901514783,Cabaña de MONTAÑA  con excelente vista.,entire_home,"4,91 (11)",,-40.143132,-71.273665,"['2 camas', '2 dormitorios', '1 baño', '2 camas queen', 'Estacionamiento gratis', 'Wifi']",2023-07-24,2023-07-29,,$73 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53842341,Casa en Bariloche sobre costa de lago,entire_home,"4,86 (37)",San Carlos de Bariloche,-41.16174,-71.41303,"['3 camas', '3 dormitorios', '3 baños', '1 cama queen', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-09-02,2023-09-07,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
695927248428397171,"Precioso apartamento de 1 dormitorio, cerca del centro de la ciudad.",entire_home,"5,0 (8)",San Carlos de Bariloche,-41.1372,-71.32126,"['5 camas', '1 dormitorio', '1 baño', '1 cama doble', '2 camas de una plaza', 'más', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-31,2023-09-07,,$69 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53729814,Pequeña casa,entire_home,"5,0 (36)",San Carlos de Bariloche,-41.14768,-71.31827,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-08-18,2023-08-23,,$39 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53729814,Pequeña casa,entire_home,"5,0 (36)",San Carlos de Bariloche,-41.14768,-71.31827,"['1 cama', '1 dormitorio', '1 baño', '1 cama doble', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-18,2023-08-23,,$39 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
571693285038080905,Luminoso y vista al lago en el centro de Bariloche,entire_home,"4,47 (49)",San Carlos de Bariloche,-41.13445,-71.31602,"['2 camas', '1 dormitorio', '1 baño', 'Wifi', 'Calificado con 4,5 de 5 en limpieza']",2023-07-06,2023-07-11,,$120 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
813190673021540204,Habitación en casa del bosque.,private_room,"5,0 (6)",San Carlos de Bariloche,-41.1334722,-71.3102778,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-08-07,2023-08-12,,$28 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
45379457,Departamento con vista  en el centro de Bariloche,entire_home,"4,96 (75)",San Carlos de Bariloche,-41.13875,-71.30332,"['1 cama', 'Monoambiente', '1 baño', '1 cama doble', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-20,2023-09-25,,$47 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
50934431,Hermosa cabaña en un entorno de paz y naturaleza,entire_home,"4,94 (35)",San Carlos de Bariloche,-41.13328,-71.34454,"['3 camas', '2 dormitorios', '1 baño', '1 cama king', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-29,2023-09-03,,$82 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
48254202,Gartehütte,entire_home,"4,96 (50)",San Carlos de Bariloche,-41.11081,-71.42552,"['1 cama', 'Monoambiente', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-09-06,2023-09-12,,$30 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
1011825,Increíble casa con vistas al lago,entire_home,"4,86 (104)",Villa La Angostura,-40.73464,-71.66545,"['4 camas', '2 dormitorios', '2 baños', '1 cama king', '2 camas de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-25,2023-07-30,,$140 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
43752208,LAGO Y VISTA  STUDIO 2 CERCA DE LA PLAYA DE LLAO LLAO,entire_home,"5,0 (19)",San Carlos de Bariloche,-41.0503,-71.49881,"['1 cama', 'Monoambiente', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-03,2023-07-09,,$150 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
639078380250595296,"Monoambiente de 40 mts, luminoso, excelente vista.",entire_home,"4,95 (22)",San Martin de los Andes,-40.15197,-71.35105,"['3 camas', 'Monoambiente', '1 baño', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,$80 USD,$94 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
52904852,Monoambiente 30m2  para 3. Céntrico. Calle Mitre!,entire_home,"4,89 (61)",San Carlos de Bariloche,-41.13403,-71.29884,"['3 camas', 'Monoambiente', '1 baño', '4 camas dobles', '2 sofás cama', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-10-07,2023-10-12,,$30 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
32838930,Cabaña al pie de Montaña en entorno de Bosque,entire_home,"4,79 (114)",San Martin de los Andes,-40.151752,-71.33651,"['5 camas', '2 dormitorios', '2 baños', '1 cama queen', '4 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-08-28,2023-09-02,,$68 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
33908669,Departamento de KIRU con vista al lago,entire_home,"4,95 (117)",San Carlos de Bariloche,-41.13063,-71.3446,"['6 camas', '1 dormitorio', '1 baño', '1 cama king', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-02,2023-07-07,,$138 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
18430462,Mono ambiente con vista al lago,entire_home,"4,84 (141)",San Carlos de Bariloche,-41.13465,-71.30001,"['1 cama', 'Monoambiente', '1 baño', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-09-21,2023-09-26,,$79 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
33512769,Las Liebres Doble - D.T. 48/19,entire_home,"4,92 (90)",San Carlos de Bariloche,-41.12717,-71.35206,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-09-26,2023-10-01,,$50 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
27109935,Refugio de montaña impecable,entire_home,"4,9 (20)",Villa La Angostura,-40.7605,-71.62541,"['2 camas', '1 dormitorio', '1 baño', '1 cama king', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$105 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
805618749351197751,"Cabaña El Remanso, Bahía Manzano (AND12)",entire_home,"5,0 (6)",Puerto Manzano,-40.80657,-71.59462,"['5 camas', '2 dormitorios', '2 baños', '1 cama queen', '2 camas de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-09-02,2023-09-07,,$90 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
10462803,Acogedor departamento a orillas del Nahuel Huapi.,entire_home,"4,96 (190)",Bariloche ,-41.12993,-71.29088,"['3 camas', '1 dormitorio', '1 baño', '1 cama doble', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-15,2023-08-21,,$143 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
875983706178500374,Casa con pileta y acceso a playa,entire_home,"5,0 (3)",San Carlos de Bariloche,-41.12854,-71.25777,"['5 camas', '2 dormitorios', '1 ,5 baños', '1 cama queen', '1 cama doble', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-14,2023-08-19,,$75 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
24481424,Patagonia Vantage Point,entire_home,"4,96 (191)",San Carlos de Bariloche,-41.13363,-71.31873,"['1 cama', '1 dormitorio', '1 ,5 baños', '1 cama queen', 'Estacionamiento gratis', 'Wifi']",2023-09-30,2023-10-05,,$79 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
826672516955604338,BOG Cabaña en medio de la naturaleza,entire_home,"4,67 (3)",Villa La Angostura,-40.77135,-71.62894,"['7 camas', '3 dormitorios', '2,5 baños', '1 cama doble', '4 camas de una plaza', 'más', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-08,,$120 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
615791230682858978,"Minicasa ""Moralula""",entire_home,"4,81 (26)",San Carlos de Bariloche,-41.14553,-71.27731,"['1 cama', 'Monoambiente', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-12-01,2023-12-08,$36 USD,$45 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
16563321,Acogedora cabaña en el lago,entire_home,"4,9 (134)","San Carlos de Bariloche, Río Negro, AR",-41.07018,-71.49094,"['1 cama', '1 dormitorio', '1 cama doble', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-15,2023-07-20,,$80 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
30060583,"Excelente ubicación, casa para 3 personas",entire_home,"4,87 (90)",San Carlos de Bariloche,-41.13494,-71.32421,"['2 camas', '1 dormitorio', '1 baño', '1 cama king', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-09-24,2023-10-01,,$48 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
23005609,"El Refugio Miralejos, cabaña en la montaña",entire_home,"4,9 (62)",San Martin de los Andes,-40.16348,-71.28394,"['4 camas', '1 dormitorio', '1 cama doble', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-07-01,2023-07-06,,$60 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
17009897,"Aljabas, cabaña con vista al lago y a la montaña",entire_home,"4,9 (134)",Los Lagos,-40.72124,-71.688,"['4 camas', '2 dormitorios', '2 baños', '1 cama doble', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-07-23,2023-07-29,$139 USD,$170 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
50586981,ACUARELA II en pleno centro,entire_home,"4,92 (39)",San Carlos de Bariloche,-41.13638,-71.32374,"['1 cama', '1 dormitorio', '1 baño', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-07,2023-07-12,,$73 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
53779456,Casa de madera con amplio jardín en Circuito Chico,entire_home,"4,85 (26)",San Carlos de Bariloche,-41.05923,-71.50446,"['6 camas', '3 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi']",2023-07-24,2023-07-31,,$198 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
16981044,"""La Encantada"" en Villa los Coihues",entire_home,"4,97 (70)",San Carlos de Bariloche,-41.15174,-71.41345,"['1 baño', '1 cama doble', '2 camas de una plaza', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-09-05,2023-09-12,,$90 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
614567081120150817,Casa Fran,entire_home,"4,77 (31)",San Carlos de Bariloche,-41.12665,-71.35838,"['3 camas', '2 dormitorios', '2 baños', '1 cama queen', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-07-27,2023-08-01,$109 USD,$151 USD,noche,1000,2023-06-24,2023-05-01,239.9193548387097
